region_name,state_name,lat_max,lat_min,lng_max,lng_min,lat_avg,lng_avg,yearly_sunlight_kwh_kw_threshold_avg,count_qualified,percent_covered,percent_qualified,number_of_panels_n,number_of_panels_s,number_of_panels_e,number_of_panels_w,number_of_panels_f,number_of_panels_median,number_of_panels_total,kw_median,kw_total,yearly_sunlight_kwh_n,yearly_sunlight_kwh_s,yearly_sunlight_kwh_e,yearly_sunlight_kwh_w,yearly_sunlight_kwh_f,yearly_sunlight_kwh_median,yearly_sunlight_kwh_total,install_size_kw_buckets_json,carbon_offset_metric_tons,existing_installs_count
Maury County,Tennessee,35.78619,35.4392325,-86.8224557,-87.3297091,35.630983486503908,-87.036707551393931,1041.25,4960,39.775684719296073,77.2706028976476,27974,68232,50255,50689,297689,37,494839,9.25,123709.75,7629715.6718017533,22030708.92906487,15048914.624468971,14647173.324505648,94665203.737951577,10811.647216796875,154021716.28779289,"[[0,1191],[5,1446],[10,864],[15,401],[20,193],[25,128],[30,102],[35,84],[40,63],[45,52],[50,39],[55,25],[60,29],[65,29],[70,25],[75,12],[80,22],[85,28],[90,7],[95,9],[100,9],[105,16],[110,9],[115,10],[120,7],[125,3],[130,3],[135,11],[140,7],[145,9],[150,8],[155,5],[160,4],[165,5],[170,5],[175,4],[180,4],[185,4],[190,1],[195,3],[200,1],[205,2],[210,2],[215,4],[225,3],[230,1],[235,1],[240,1],[245,1],[250,2],[255,3],[260,2],[265,2],[270,2],[280,2],[285,2],[290,2],[305,4],[310,1],[315,2],[320,1],[345,2],[360,2],[365,1],[400,1],[420,1],[425,1],[435,1],[460,1],[475,1],[480,1],[490,1],[495,1],[500,1],[515,1],[525,1],[570,1],[575,1],[590,2],[605,1],[615,1],[630,1],[645,1],[665,1],[730,1],[755,1],[760,1],[765,1],[830,1],[940,1],[995,7],[1000,4]]",117613.62382794039,1
McClain County,Oklahoma,35.3156517,34.8575747,-97.1846877,-97.6705166,35.143344983667639,-97.5315865151863,1150.8999999999999,457,4.9402232980930734,91.4,1372,7865,4362,6986,13239,48,33824,12,8456,407215.83826904296,2944505.4090271005,1344154.7091247563,2314473.6401794441,4542437.1181884762,16516.222998046873,11552786.714788811,"[[0,38],[5,110],[10,168],[15,57],[20,25],[25,19],[30,6],[35,3],[40,4],[45,4],[50,3],[55,1],[65,1],[75,1],[80,3],[85,2],[90,2],[100,2],[105,2],[115,1],[120,3],[145,1],[695,1]]",7815.1642850008875,0
McCormick County,South Carolina,33.9564726,33.5909364,-82.1242047,-82.4310198,33.884081970370353,-82.283179978927237,1100.75,28,3.7037037037037037,96.551724137931032,50,968,99,349,111,49,1577,12.25,394.25,14388.687109375,325894.79494628904,28718.097406005858,108755.97379760741,35675.445458984381,16222.357495117187,513432.99871826172,"[[0,4],[5,4],[10,11],[15,2],[20,4],[25,2],[40,1]]",301.40904286342595,0
McCracken County,Kentucky,37.1413427,36.9457754,-88.4919012,-88.8762777,37.062415568469014,-88.632456387695456,1046.35,8798,60.280007241566594,88.076884573030327,67516,149079,124220,131672,607273,42,1079760,10.5,269940,18514599.236712657,49904661.003192261,37307148.815832622,39654340.213787787,193882534.41209719,12862.801495361327,339263283.68162185,"[[0,1592],[5,2512],[10,1561],[15,851],[20,452],[25,290],[30,191],[35,141],[40,97],[45,124],[50,72],[55,76],[60,65],[65,61],[70,60],[75,48],[80,42],[85,21],[90,35],[95,30],[100,22],[105,23],[110,28],[115,23],[120,27],[125,22],[130,10],[135,14],[140,14],[145,13],[150,10],[155,8],[160,9],[165,8],[170,5],[175,9],[180,7],[185,8],[190,4],[195,4],[200,9],[205,9],[210,4],[215,2],[220,2],[225,3],[230,7],[235,4],[240,2],[245,3],[250,5],[255,3],[265,6],[270,1],[275,2],[280,1],[290,2],[295,1],[300,6],[305,2],[310,1],[315,5],[320,4],[325,4],[330,1],[335,2],[340,1],[350,1],[355,3],[360,2],[365,2],[370,4],[375,1],[380,3],[385,3],[390,2],[395,1],[405,1],[410,2],[430,2],[440,2],[455,1],[470,1],[475,1],[480,1],[490,3],[495,2],[500,3],[505,2],[515,1],[520,2],[530,1],[535,2],[540,1],[550,1],[560,1],[565,2],[590,1],[600,3],[605,1],[610,1],[615,1],[620,1],[635,1],[645,2],[650,1],[670,2],[685,2],[695,1],[700,1],[715,2],[720,1],[735,1],[765,1],[775,1],[815,1],[820,1],[825,1],[830,1],[845,1],[855,2],[865,1],[895,1],[955,1],[990,1],[995,15],[1000,13]]",259067.26133998038,3
McHenry County,Illinois,42.4958148,42.1538224,-88.1987282,-88.7051969,42.278532275303846,-88.340270594810818,974.1,30371,31.808610098997789,83.427645313701788,72985,480209,345620,391327,520060,36,1810201,9,452550.25,18659682.436322048,148238591.7624985,95264137.555487,106298914.22077622,151849467.4199709,10329.842895507812,520310793.3950547,"[[0,5766],[5,11159],[10,7090],[15,2879],[20,1315],[25,655],[30,358],[35,195],[40,132],[45,78],[50,72],[55,57],[60,42],[65,44],[70,43],[75,31],[80,39],[85,34],[90,14],[95,21],[100,17],[105,12],[110,15],[115,14],[120,9],[125,12],[130,11],[135,11],[140,12],[145,4],[150,9],[155,11],[160,5],[165,7],[170,6],[175,4],[180,5],[185,7],[190,4],[195,4],[200,9],[205,3],[210,2],[215,1],[220,2],[225,7],[230,7],[235,2],[240,3],[245,4],[250,1],[255,4],[265,2],[270,2],[275,3],[280,2],[285,3],[290,2],[295,3],[305,1],[310,2],[315,2],[325,2],[335,3],[340,1],[350,2],[355,3],[375,1],[380,2],[385,1],[390,1],[395,2],[400,2],[425,2],[440,1],[455,2],[460,1],[465,1],[470,1],[480,2],[495,2],[510,1],[530,1],[535,1],[545,1],[580,3],[590,1],[595,1],[640,1],[655,1],[670,1],[675,1],[700,1],[705,1],[730,1],[740,1],[745,1],[765,1],[775,2],[805,1],[810,1],[825,2],[850,2],[860,1],[875,1],[880,1],[900,1],[915,1],[960,1],[965,1],[995,24],[1000,11]]",430741.35053095309,4
McLean County,Illinois,40.7503829,40.2832867,-88.4791187,-89.2601774,40.493847958236614,-88.958108308399488,1002.15,31409,83.8342496436571,76.289135556581087,122711,551289,303024,444260,980773,34,2402057,8.5,600514.25,31732688.840322766,172882218.61731005,85449661.964953423,123797308.62318435,292486855.97738647,10033.446899414062,706348734.02316046,"[[0,6793],[5,11344],[10,6320],[15,2514],[20,1081],[25,574],[30,406],[35,295],[40,254],[45,194],[50,156],[55,113],[60,110],[65,104],[70,94],[75,70],[80,67],[85,58],[90,51],[95,36],[100,53],[105,31],[110,34],[115,33],[120,26],[125,31],[130,21],[135,25],[140,10],[145,19],[150,19],[155,19],[160,21],[165,20],[170,11],[175,9],[180,9],[185,9],[190,8],[195,14],[200,9],[205,6],[210,8],[215,8],[220,12],[225,5],[230,6],[235,5],[240,6],[245,2],[250,7],[255,6],[260,3],[265,9],[270,3],[275,5],[280,5],[285,5],[290,4],[295,4],[300,9],[305,5],[310,4],[315,2],[320,5],[325,2],[330,1],[335,2],[340,1],[345,4],[350,2],[355,2],[360,2],[365,8],[370,1],[375,1],[380,5],[385,1],[390,2],[395,3],[400,2],[405,2],[415,2],[420,2],[425,2],[430,1],[435,1],[440,3],[445,2],[450,2],[455,2],[460,3],[465,7],[470,2],[475,1],[480,1],[485,1],[490,1],[495,1],[500,3],[505,1],[515,2],[520,2],[525,1],[530,3],[545,1],[555,1],[560,1],[565,4],[570,3],[575,1],[585,1],[600,3],[610,3],[615,1],[620,1],[625,3],[630,1],[650,1],[655,1],[660,1],[665,1],[670,1],[675,2],[680,2],[685,1],[690,1],[695,1],[700,2],[705,1],[710,1],[715,1],[730,1],[735,1],[740,1],[745,2],[750,2],[770,3],[785,1],[800,1],[815,1],[820,3],[835,2],[840,1],[855,1],[880,1],[900,1],[905,1],[910,1],[915,1],[930,2],[945,1],[950,1],[960,1],[965,2],[970,2],[975,1],[985,1],[990,2],[995,32],[1000,12]]",596015.77086538472,46
McLennan County,Texas,31.8183869,31.2851002,-96.8157153,-97.5212658,31.537109620320468,-97.1706169502664,1128.8,67144,92.827266070076575,89.7767081160583,494646,984088,737330,914236,2450159,42,5580459,10.5,1395114.75,148605049.08713934,348085219.69878823,231767579.46401393,310360101.91092616,847045756.23902142,14064.83067626953,1885863706.3999009,"[[0,10369],[5,20228],[10,15330],[15,8722],[20,4487],[25,2040],[30,1025],[35,668],[40,535],[45,384],[50,337],[55,244],[60,195],[65,163],[70,173],[75,140],[80,134],[85,121],[90,94],[95,85],[100,83],[105,91],[110,82],[115,78],[120,51],[125,60],[130,45],[135,42],[140,36],[145,38],[150,38],[155,32],[160,28],[165,25],[170,28],[175,26],[180,27],[185,27],[190,23],[195,25],[200,15],[205,14],[210,24],[215,18],[220,19],[225,10],[230,20],[235,22],[240,12],[245,15],[250,13],[255,10],[260,15],[265,18],[270,13],[275,6],[280,11],[285,13],[290,12],[295,11],[300,5],[305,9],[310,15],[315,7],[320,4],[325,7],[330,7],[335,16],[340,5],[345,6],[350,7],[355,3],[360,5],[365,5],[370,8],[375,7],[380,8],[385,6],[390,4],[395,5],[400,7],[405,4],[410,6],[415,1],[420,4],[425,2],[430,2],[435,3],[440,1],[445,4],[450,4],[455,2],[460,4],[465,6],[470,5],[475,3],[480,4],[485,4],[490,4],[495,1],[500,3],[505,4],[510,3],[515,3],[520,8],[525,2],[530,1],[535,2],[540,1],[545,4],[550,1],[555,4],[560,3],[565,1],[575,1],[580,4],[585,3],[590,2],[595,5],[600,1],[605,3],[610,3],[615,5],[620,2],[630,2],[635,3],[640,2],[645,4],[650,2],[655,2],[660,2],[670,5],[675,1],[680,2],[685,1],[690,1],[695,3],[705,1],[715,1],[720,2],[730,1],[735,2],[740,4],[745,1],[750,1],[755,1],[765,1],[770,1],[780,2],[790,1],[795,3],[800,4],[805,1],[810,4],[815,3],[820,1],[830,1],[840,2],[845,1],[850,1],[860,1],[865,1],[870,1],[880,3],[885,3],[900,1],[905,1],[910,3],[915,2],[935,1],[940,1],[945,4],[955,1],[965,1],[980,2],[985,1],[990,3],[995,82],[1000,33]]",917069.96407579374,98
Mecklenburg County,North Carolina,35.5099194,35.0095437,-80.5519397,-81.0562751,35.228322180192151,-80.821217528351028,1095.6499999999999,213241,92.72638199690256,72.684975304812582,440740,3124509,2003992,2273018,8378087,28,16220346,7,4055086.5,125514315.42365138,1046831458.2442706,608744373.580963,702690094.24813521,2759531683.8663468,8808.65625,5243311925.3634357,"[[0,62803],[5,83532],[10,32840],[15,11374],[20,4688],[25,2648],[30,1881],[35,1394],[40,1146],[45,951],[50,781],[55,628],[60,519],[65,479],[70,438],[75,310],[80,314],[85,280],[90,296],[95,232],[100,209],[105,193],[110,209],[115,177],[120,171],[125,163],[130,149],[135,129],[140,113],[145,110],[150,133],[155,87],[160,108],[165,80],[170,102],[175,86],[180,93],[185,73],[190,83],[195,67],[200,75],[205,61],[210,65],[215,62],[220,67],[225,53],[230,35],[235,62],[240,61],[245,59],[250,45],[255,52],[260,60],[265,42],[270,34],[275,55],[280,35],[285,47],[290,36],[295,29],[300,30],[305,34],[310,35],[315,30],[320,19],[325,29],[330,30],[335,30],[340,23],[345,23],[350,24],[355,17],[360,29],[365,24],[370,33],[375,25],[380,18],[385,18],[390,22],[395,29],[400,26],[405,20],[410,18],[415,29],[420,22],[425,13],[430,17],[435,21],[440,13],[445,8],[450,15],[455,21],[460,10],[465,13],[470,7],[475,11],[480,14],[485,12],[490,18],[495,13],[500,14],[505,17],[510,14],[515,10],[520,13],[525,17],[530,19],[535,14],[540,9],[545,12],[550,15],[555,12],[560,9],[565,10],[570,12],[575,17],[580,11],[585,10],[590,10],[595,12],[600,11],[605,10],[610,13],[615,8],[620,9],[625,10],[630,13],[635,12],[640,10],[645,9],[650,7],[655,5],[660,12],[665,5],[670,3],[675,5],[680,9],[685,7],[690,5],[695,9],[700,15],[705,9],[710,8],[715,7],[720,8],[725,6],[730,7],[735,6],[740,10],[745,7],[750,9],[755,8],[760,9],[765,8],[770,12],[775,8],[780,4],[785,10],[790,3],[795,6],[800,6],[805,2],[810,8],[815,8],[820,6],[825,4],[830,7],[835,7],[840,8],[845,5],[850,4],[855,7],[860,5],[865,3],[870,5],[875,5],[880,9],[885,3],[890,8],[895,3],[900,2],[905,5],[910,5],[915,1],[920,1],[925,5],[930,4],[935,4],[945,2],[950,2],[955,3],[960,2],[965,3],[970,5],[975,3],[980,6],[985,5],[990,24],[995,293],[1000,217]]",3078067.89357803,484
Mendocino County,California,39.9997334,38.7632236,-123.0477511,-123.9303386,39.243297077047849,-123.40811315830068,1204.45,5886,45.340543028071792,74.676478051256026,23703,80535,60139,69796,304162,38,538335,9.5,134583.75,7347759.3191345111,30270530.731658958,20110843.445709229,23867602.629461709,108396459.10134904,13314.661474609375,189993195.22731319,"[[0,1266],[5,1716],[10,1084],[15,542],[20,316],[25,152],[30,125],[35,80],[40,78],[45,50],[50,43],[55,47],[60,33],[65,21],[70,30],[75,21],[80,20],[85,15],[90,14],[95,6],[100,17],[105,14],[110,9],[115,9],[120,10],[125,11],[130,8],[135,6],[140,7],[145,7],[150,6],[155,2],[160,7],[165,6],[170,3],[175,4],[180,11],[185,4],[190,5],[195,3],[200,1],[205,3],[210,1],[215,4],[220,1],[225,2],[230,4],[240,1],[245,2],[250,1],[255,2],[260,1],[265,1],[270,2],[275,3],[280,1],[290,2],[295,1],[300,2],[305,2],[310,3],[315,2],[320,1],[340,1],[345,1],[350,1],[380,1],[400,1],[415,1],[425,1],[435,1],[450,1],[465,1],[500,1],[510,1],[540,1],[545,1],[610,1],[620,1],[630,1],[635,2],[650,1],[660,2],[665,1],[690,2],[775,1],[855,1],[915,1],[950,1],[995,6]]",51798.0391972501,46
Merced County,California,37.5469592,36.8548389,-120.1668234,-121.0854824,37.290000443472458,-120.64512850120664,1237.6336358117067,50962,69.047881257418354,90.3133196285532,370730,733951,576475,726140,989965,42,3397261,10.5,849315.25,119802685.15238018,290424800.64472044,205915958.98690641,256372901.58056647,371317954.88502324,15162.396496582031,1243834301.2495949,"[[0,7765],[5,15999],[10,12653],[15,6869],[20,2889],[25,1380],[30,762],[35,451],[40,309],[45,215],[50,181],[55,142],[60,111],[65,93],[70,80],[75,61],[80,59],[85,61],[90,50],[95,46],[100,45],[105,40],[110,51],[115,31],[120,31],[125,25],[130,22],[135,25],[140,17],[145,18],[150,13],[155,16],[160,13],[165,19],[170,12],[175,19],[180,22],[185,21],[190,16],[195,11],[200,28],[205,11],[210,4],[215,8],[220,8],[225,8],[230,9],[235,3],[240,6],[245,8],[250,5],[255,5],[260,4],[265,2],[270,5],[275,4],[280,5],[285,3],[290,7],[295,5],[300,2],[310,5],[315,1],[320,2],[325,4],[330,1],[335,4],[340,3],[345,1],[350,2],[360,3],[365,5],[370,1],[375,1],[380,2],[385,2],[390,6],[395,4],[400,5],[405,2],[410,4],[415,1],[420,2],[425,1],[430,2],[440,1],[450,4],[465,2],[475,2],[485,2],[490,1],[495,2],[510,1],[515,2],[525,1],[535,1],[555,1],[565,2],[570,3],[575,1],[580,1],[590,1],[595,1],[600,2],[605,1],[610,2],[615,1],[620,1],[625,1],[630,1],[640,1],[675,1],[690,1],[705,1],[720,2],[725,1],[730,2],[755,1],[775,1],[790,1],[795,1],[815,1],[825,2],[855,1],[905,1],[925,2],[930,1],[945,1],[955,1],[975,1],[990,2],[995,27],[1000,15]]",339107.81811910128,742
Mercer County,New Jersey,40.4224696,40.1379274,-74.4824422,-74.9330478,40.255459005169072,-74.702486515143391,995.35,55590,72.824896295365164,68.538245302559545,120004,716355,548545,503623,1658916,25,3547443,6.25,886860.75,30718982.552536007,219612101.40708041,154420060.01760182,139846048.56255394,488042783.94203478,7369.91337890625,1032639976.4818059,"[[0,20150],[5,19408],[10,7869],[15,2996],[20,1083],[25,592],[30,359],[35,334],[40,272],[45,234],[50,180],[55,156],[60,132],[65,126],[70,102],[75,94],[80,96],[85,87],[90,69],[95,34],[100,71],[105,41],[110,36],[115,48],[120,34],[125,30],[130,36],[135,30],[140,18],[145,29],[150,18],[155,24],[160,25],[165,16],[170,23],[175,17],[180,17],[185,16],[190,24],[195,18],[200,14],[205,16],[210,19],[215,9],[220,19],[225,5],[230,7],[235,16],[240,10],[245,18],[250,6],[255,15],[260,14],[265,11],[270,10],[275,9],[280,10],[285,8],[290,5],[295,4],[300,6],[305,9],[310,4],[315,15],[320,10],[325,11],[330,5],[335,4],[340,11],[345,6],[350,6],[355,8],[360,8],[365,3],[370,2],[375,8],[380,4],[385,4],[390,4],[395,3],[400,7],[405,5],[410,7],[415,6],[420,3],[425,6],[430,6],[435,4],[440,5],[445,3],[450,4],[455,2],[460,6],[465,2],[470,5],[475,3],[480,4],[485,3],[490,5],[500,2],[505,2],[510,1],[515,3],[520,4],[525,1],[530,4],[535,4],[540,1],[545,2],[550,5],[555,2],[560,3],[565,3],[570,3],[575,2],[580,5],[590,2],[600,1],[605,1],[610,3],[615,1],[625,2],[630,2],[635,2],[645,2],[650,2],[655,4],[660,1],[670,2],[675,1],[680,2],[685,2],[690,2],[695,1],[700,1],[710,2],[715,1],[720,2],[725,2],[730,1],[740,1],[750,3],[755,1],[760,2],[765,1],[770,3],[785,1],[795,1],[800,1],[810,3],[815,3],[820,1],[825,1],[830,3],[835,2],[840,2],[845,1],[850,2],[855,1],[860,1],[870,3],[880,1],[900,2],[910,1],[915,1],[920,2],[925,1],[930,1],[935,1],[960,2],[970,1],[975,1],[985,1],[990,1],[995,45],[1000,17]]",656202.05161265086,978
Mercer County,West Virginia,37.5908172,37.2428177,-80.8662857,-81.3124986,37.332272913541829,-81.150080734219173,1038.7,5937,61.461794019933556,69.764982373678023,18649,70536,39270,56639,278799,27,463893,6.75,115973.25,5012393.086523436,22478498.190557893,11279587.717364479,16907499.620336905,85443111.550561637,8122.0131347656252,141121090.16534445,"[[0,2028],[5,1858],[10,784],[15,363],[20,202],[25,113],[30,73],[35,50],[40,59],[45,34],[50,38],[55,26],[60,25],[65,14],[70,18],[75,19],[80,13],[85,24],[90,8],[95,13],[100,13],[105,6],[110,6],[115,8],[120,4],[125,8],[130,5],[135,3],[140,7],[145,10],[150,5],[155,5],[160,1],[165,3],[170,4],[175,1],[180,3],[185,4],[190,2],[195,1],[205,2],[210,2],[215,4],[225,3],[230,1],[235,5],[240,2],[245,1],[255,2],[260,3],[270,1],[275,1],[285,1],[295,1],[300,1],[315,1],[320,1],[330,2],[335,1],[370,1],[380,1],[405,1],[410,1],[415,1],[435,1],[450,1],[455,1],[490,1],[500,1],[515,2],[530,1],[535,1],[540,2],[545,1],[560,1],[565,1],[580,1],[605,1],[615,1],[630,1],[640,1],[695,1],[735,1],[830,1],[880,1],[920,1],[975,1],[995,9],[1000,2]]",116827.65327542894,4
Merrimack County,New Hampshire,43.5264871,43.0094228,-71.2803564,-72.0820448,43.198307328510843,-71.533851447199012,977.5,13840,63.457405656322528,62.49435563984467,21245,218270,120097,149806,680293,25,1189711,6.25,297427.75,5310134.8514465317,64916444.744384587,32594767.630383313,40565947.913299479,195326472.11287254,7109.5751464843752,338713767.25238574,"[[0,4894],[5,4993],[10,1590],[15,569],[20,285],[25,179],[30,119],[35,100],[40,81],[45,60],[50,55],[55,54],[60,40],[65,55],[70,41],[75,43],[80,41],[85,31],[90,51],[95,29],[100,27],[105,24],[110,20],[115,13],[120,16],[125,18],[130,12],[135,15],[140,13],[145,20],[150,15],[155,9],[160,7],[165,7],[170,10],[175,11],[180,6],[185,9],[190,9],[195,6],[200,6],[205,10],[210,5],[215,5],[220,6],[225,5],[230,5],[235,5],[240,6],[245,4],[250,3],[255,2],[260,3],[265,4],[270,2],[275,4],[280,4],[285,3],[290,6],[295,3],[300,3],[305,4],[310,4],[315,4],[320,3],[325,3],[330,3],[335,3],[345,3],[350,4],[355,4],[360,2],[365,2],[370,2],[375,2],[380,2],[385,5],[390,2],[395,2],[400,4],[405,2],[410,1],[420,4],[425,4],[430,2],[445,2],[450,2],[455,1],[460,1],[465,2],[480,1],[485,2],[495,1],[505,4],[510,1],[520,2],[525,1],[535,2],[540,1],[545,1],[555,1],[565,1],[570,1],[575,1],[580,1],[595,1],[600,1],[610,1],[620,1],[625,1],[630,2],[635,1],[645,1],[660,1],[665,1],[675,1],[685,1],[695,1],[710,1],[720,1],[730,1],[735,1],[780,2],[805,1],[810,1],[815,1],[830,1],[840,1],[845,1],[860,1],[875,1],[885,3],[890,2],[895,3],[915,1],[920,1],[930,1],[945,1],[950,1],[980,1],[995,20],[1000,7]]",146659.77639881169,21
Mesa County,Colorado,39.3436656,38.6752373,-107.8115321,-108.9865553,39.091545036758831,-108.5520190355474,1271.6,42311,91.51972518135473,84.4767000758695,43014,639066,474844,553778,1179675,40,2890377,10,722594.25,13837213.173199443,252443060.4643881,166534790.08494923,192999727.00432649,431996082.67313105,14733.553027343749,1057810873.3999904,"[[0,7501],[5,13323],[10,9865],[15,5157],[20,2406],[25,1149],[30,581],[35,313],[40,242],[45,189],[50,137],[55,137],[60,104],[65,88],[70,98],[75,66],[80,58],[85,48],[90,39],[95,48],[100,29],[105,32],[110,37],[115,27],[120,33],[125,26],[130,27],[135,33],[140,30],[145,23],[150,15],[155,17],[160,22],[165,16],[170,24],[175,10],[180,12],[185,7],[190,3],[195,20],[200,10],[205,12],[210,12],[215,14],[220,12],[225,4],[230,9],[235,8],[240,7],[245,4],[250,5],[255,3],[260,4],[265,7],[270,7],[275,2],[280,2],[285,6],[290,2],[295,3],[300,7],[305,2],[310,5],[315,6],[320,2],[330,9],[335,4],[340,8],[345,2],[350,1],[355,4],[360,4],[365,1],[370,2],[375,2],[385,1],[390,2],[395,2],[400,4],[410,2],[415,2],[420,2],[425,2],[430,1],[435,3],[440,2],[445,1],[455,2],[465,2],[470,1],[480,2],[485,1],[490,2],[495,1],[505,1],[510,1],[515,2],[520,5],[525,1],[530,1],[545,3],[550,2],[560,1],[585,2],[595,3],[600,1],[610,1],[620,3],[630,2],[640,1],[650,1],[660,1],[675,1],[690,2],[695,1],[710,1],[725,1],[730,1],[745,2],[755,1],[760,1],[775,3],[780,2],[795,2],[810,1],[825,1],[835,1],[860,1],[865,1],[870,1],[895,1],[900,1],[905,1],[935,2],[980,1],[985,1],[990,1],[995,18],[1000,10]]",644083.85188964265,1453
Miami County,Ohio,40.1993156,39.8800183,-84.0298155,-84.4349494,40.04404476949977,-84.241809667918162,990.25,6971,18.058122915674129,73.564795272266778,28363,112013,55879,91066,139146,34,426467,8.5,106616.75,7231598.1931182817,34339330.037823506,15228758.43680419,25541823.926269509,41429269.590905771,9781.73836669922,123770780.18492119,"[[0,1808],[5,2199],[10,1269],[15,733],[20,368],[25,174],[30,104],[35,40],[40,44],[45,23],[50,22],[55,25],[60,13],[65,16],[70,11],[75,9],[80,11],[85,13],[90,10],[95,7],[100,3],[105,1],[110,4],[115,2],[120,2],[125,4],[130,3],[135,4],[145,3],[170,1],[180,1],[190,1],[195,2],[200,1],[205,1],[210,1],[215,1],[225,1],[230,1],[240,2],[245,2],[250,1],[330,1],[340,1],[345,1],[350,1],[375,1],[385,1],[435,1],[455,1],[460,1],[505,1],[525,1],[530,1],[550,1],[580,1],[595,1],[615,1],[635,1],[650,1],[705,1],[720,1],[850,1],[930,1],[995,4],[1000,4]]",102464.13045797373,5
Miami-Dade County,Florida,25.9749389,25.2146209,-80.096667,-80.8704468,25.756194854968943,-80.316835861082652,1176.3999999999999,249803,48.594616490358938,92.136750245277028,2319342,2928797,2057158,2664282,14424518,47,24394097,11.75,6098524.25,738231091.72992671,1065623578.36973,697768978.59652317,912240545.62091279,5068338221.4104376,16365.474169921874,8482202415.727417,"[[0,33131],[5,68157],[10,53772],[15,33755],[20,18703],[25,10851],[30,6690],[35,4189],[40,2736],[45,1901],[50,1475],[55,1198],[60,917],[65,773],[70,685],[75,605],[80,560],[85,542],[90,460],[95,405],[100,351],[105,346],[110,308],[115,307],[120,292],[125,250],[130,237],[135,221],[140,255],[145,206],[150,175],[155,197],[160,209],[165,152],[170,164],[175,139],[180,126],[185,115],[190,125],[195,95],[200,113],[205,101],[210,86],[215,88],[220,86],[225,87],[230,69],[235,83],[240,93],[245,61],[250,73],[255,75],[260,63],[265,67],[270,53],[275,59],[280,62],[285,66],[290,57],[295,51],[300,43],[305,53],[310,47],[315,51],[320,39],[325,43],[330,36],[335,34],[340,35],[345,31],[350,48],[355,32],[360,41],[365,33],[370,38],[375,34],[380,32],[385,33],[390,37],[395,23],[400,28],[405,25],[410,34],[415,27],[420,28],[425,20],[430,29],[435,21],[440,24],[445,19],[450,26],[455,16],[460,13],[465,27],[470,21],[475,25],[480,18],[485,17],[490,29],[495,19],[500,23],[505,15],[510,22],[515,19],[520,18],[525,17],[530,18],[535,11],[540,18],[545,11],[550,18],[555,17],[560,9],[565,11],[570,13],[575,18],[580,12],[585,15],[590,12],[595,12],[600,15],[605,7],[610,8],[615,22],[620,7],[625,7],[630,14],[635,9],[640,14],[645,13],[650,10],[655,11],[660,8],[665,6],[670,6],[675,5],[680,9],[685,15],[690,11],[695,9],[700,7],[705,15],[710,13],[715,7],[720,10],[725,9],[730,7],[735,4],[740,9],[745,3],[750,7],[755,6],[760,6],[765,4],[770,10],[775,6],[780,6],[785,4],[790,6],[795,5],[800,4],[805,5],[810,6],[815,5],[820,4],[825,1],[830,4],[835,4],[840,2],[845,5],[850,3],[855,4],[860,7],[865,6],[870,5],[875,7],[880,6],[885,4],[890,5],[895,6],[900,6],[905,4],[910,3],[915,6],[920,2],[925,5],[930,5],[935,4],[940,4],[945,3],[950,5],[955,4],[960,2],[965,3],[970,5],[975,2],[980,4],[985,5],[990,15],[995,243],[1000,184]]",4533382.4053538283,1631
Middlesex County,Connecticut,41.6383965,41.2647983,-72.3136535,-72.7509536,41.486803414137121,-72.5950699042531,982.6,17586,55.487494799130879,73.259737554676107,24145,220377,197248,179234,470147,28,1091151,7,272787.75,6048826.7919219909,66295846.21622321,53863106.148895338,48089033.292071588,136582611.85242915,7802.5812255859373,310879424.30154,"[[0,5529],[5,6770],[10,2788],[15,947],[20,387],[25,206],[30,135],[35,93],[40,69],[45,59],[50,64],[55,37],[60,35],[65,31],[70,39],[75,18],[80,20],[85,18],[90,12],[95,15],[100,13],[105,6],[110,11],[115,11],[120,5],[125,7],[130,7],[135,11],[140,8],[145,7],[150,7],[155,7],[160,6],[165,4],[170,6],[175,5],[180,1],[185,5],[195,5],[200,5],[205,5],[210,3],[215,1],[220,1],[225,3],[230,5],[235,3],[240,4],[245,2],[250,4],[260,5],[265,3],[270,6],[275,4],[280,3],[290,2],[295,8],[300,1],[305,2],[310,3],[320,1],[325,1],[330,1],[335,2],[340,1],[345,1],[350,2],[360,3],[365,1],[380,1],[385,2],[390,3],[400,1],[405,2],[410,3],[420,1],[430,1],[440,1],[455,3],[465,2],[475,5],[485,1],[490,1],[505,1],[515,1],[520,1],[525,1],[530,1],[540,1],[545,2],[550,1],[555,2],[565,1],[575,1],[590,1],[595,2],[605,1],[615,1],[620,1],[625,1],[645,2],[650,1],[655,1],[670,2],[700,1],[740,1],[745,1],[750,1],[755,1],[800,1],[805,1],[865,1],[900,1],[905,1],[925,1],[945,1],[965,1],[970,1],[975,1],[980,1],[995,18],[1000,9]]",134607.77583652805,190
